ID,Wiek,Płeć,Miasto,Liczba_Dzieci,Przychód,Czy_Aktywny,Data_Rejestracji,Opis
235,35,K,nan,2,8138.08,True,2022-09-08,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
236,49,K,Poznań,3,5776.5,True,2023-03-17,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
237,31,M,nan,2,7145.76,True,2021-04-13,
238,18,M,Warszawa,4,4404.49,False,2022-06-30,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
239,21,K,Warszawa,2,6488.12,True,2022-05-20,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
240,19,K,Katowice,3,8291.0,True,2023-01-03,
241,38,K,nan,3,3365.23,False,2020-04-24,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
242,39,K,Kraków,1,3431.09,True,2023-09-09,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
243,32,M,Gdańsk,3,8146.88,True,2020-03-25,
244,32,K,Katowice,2,6430.71,True,2020-02-08,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
245,26,M,Poznań,1,18775.56,True,2023-02-15,
246,40,M,Warszawa,0,8213.58,True,2020-07-11,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
247,41,M,Gdańsk,3,6986.78,True,2023-10-12,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
248,29,K,nan,2,2864.76,False,2021-01-23,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
249,38,K,nan,4,6121.82,False,2021-10-12,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
250,32,M,Katowice,0,6846.25,True,2022-02-11,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
251,35,K,nan,4,5150.13,True,2020-02-19,
252,29,M,nan,3,4338.16,True,2020-03-03,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
253,30,K,nan,1,6766.99,False,2022-12-10,nan
254,36,M,Wrocław,2,1411.05,True,2022-05-07,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
255,50,M,Kraków,0,4504.14,True,2020-12-25,nan
256,48,K,Wrocław,1,5081.78,True,2021-09-29,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
257,18,M,Warszawa,4,3053.18,True,2023-03-23,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
258,29,M,Gdańsk,2,4434.8,True,2023-07-01,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
259,25,K,Warszawa,3,3775.1,False,2023-09-08,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
260,24,M,Warszawa,4,4592.01,True,2023-06-16,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
261,42,K,nan,0,7309.35,False,2021-02-03,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
262,24,K,Wrocław,4,2927.58,False,2022-06-25,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
263,27,K,Gdańsk,2,5855.7,True,2023-01-20,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
264,22,K,nan,4,6369.02,False,2022-08-11,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
265,32,M,nan,4,5847.16,True,2021-12-03,nan
266,30,K,Warszawa,3,3324.84,True,2020-03-31,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
267,28,M,Katowice,2,6019.0,True,2022-11-01,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
268,42,M,Poznań,1,5796.24,True,2021-06-11,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
269,32,M,Wrocław,0,4054.28,True,2021-11-21,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
270,25,M,Warszawa,0,5131.67,True,2022-05-15,
271,24,K,Katowice,4,3798.92,False,2020-12-28,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
272,18,K,Warszawa,0,2987.58,True,2023-06-02,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
273,19,K,nan,1,2681.13,True,2022-11-17,nan
274,32,M,nan,0,1786.21,False,2020-05-13,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
275,45,M,Wrocław,0,3904.03,True,2023-01-10,
276,28,M,Poznań,3,5664.84,True,2022-12-17,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
277,45,M,Wrocław,2,5808.6,True,2020-07-13,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
278,35,M,nan,3,3401.14,True,2023-10-12,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
279,32,K,Warszawa,2,6017.45,True,2022-10-25,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
280,18,M,Katowice,2,2989.28,True,2021-09-24,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
281,28,M,Gdańsk,3,1264.11,True,2021-07-25,nan
282,25,K,Wrocław,1,5730.31,True,2021-02-26,
283,25,M,Gdańsk,3,5740.73,True,2020-09-01,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
284,38,K,Poznań,1,5140.79,False,2022-10-24,
285,18,K,Poznań,1,3074.78,False,2022-04-12,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
286,18,K,Kraków,0,3952.08,True,2020-06-14,
287,36,K,nan,3,5558.41,False,2020-11-15,
288,25,M,Kraków,3,5181.23,True,2023-03-03,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
289,48,K,Warszawa,0,7325.05,True,2021-08-19,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
290,25,M,nan,3,3589.91,True,2023-04-01,
291,33,K,nan,1,10111.09,True,2022-03-17,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
292,45,M,Kraków,1,8540.95,True,2022-11-05,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
293,30,M,Warszawa,4,5470.84,True,2020-09-21,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
294,32,K,nan,4,2068.12,True,2022-10-21,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
295,43,M,nan,2,5867.54,True,2021-03-28,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
296,18,K,Wrocław,0,2386.36,True,2023-04-07,nan
297,32,K,nan,1,2419.14,True,2021-04-18,
298,29,M,nan,1,2621.74,True,2022-08-11,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
299,43,M,Katowice,0,5660.32,False,2022-01-10,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
300,42,K,Wrocław,1,19318.11,False,2022-03-01,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
301,38,M,Gdańsk,1,5092.01,True,2020-09-12,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
302,32,K,Poznań,1,5990.27,True,2022-10-26,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
303,24,M,nan,3,8728.7,True,2021-02-02,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
304,30,K,Wrocław,0,4182.24,True,2023-01-04,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
305,32,K,Kraków,2,1441.44,True,2022-12-18,nan
306,38,M,Kraków,0,4097.18,True,2023-09-29,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
307,39,M,Kraków,2,4347.45,True,2021-01-21,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
308,29,K,Warszawa,4,10627.5,True,2021-06-12,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
309,39,K,Warszawa,0,5123.69,False,2022-12-03,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
310,31,M,nan,3,1161.47,False,2023-06-05,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
311,52,M,Warszawa,0,2078.13,True,2020-07-08,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
312,23,M,Warszawa,3,3663.3,True,2021-03-15,
313,36,K,Kraków,3,7352.84,True,2023-03-28,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
314,18,M,nan,3,5528.0,True,2020-08-20,
315,56,M,Gdańsk,1,7227.12,True,2023-11-30,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
316,35,K,Warszawa,1,2525.14,True,2020-02-19,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
317,29,M,nan,3,5282.64,False,2022-07-13,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
318,23,K,Wrocław,4,6581.27,True,2022-07-24,nan
319,44,M,Gdańsk,2,7590.14,True,2021-02-21,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
320,30,M,Kraków,3,2713.57,False,2022-04-02,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
321,30,K,Warszawa,4,5453.93,False,2023-08-08,nan
322,32,M,Kraków,1,6220.61,True,2022-02-14,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
323,31,M,nan,2,6686.8,True,2023-04-12,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
324,35,K,Gdańsk,2,6333.01,True,2020-01-26,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
325,21,M,nan,2,3706.73,False,2022-01-10,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
326,37,M,Wrocław,4,6484.65,True,2022-08-05,
327,37,K,Wrocław,0,562.51,False,2021-02-26,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
328,37,M,Gdańsk,0,6910.33,False,2022-05-01,
329,27,M,Warszawa,4,7860.18,True,2020-01-26,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
330,21,K,nan,4,8780.28,True,2020-08-06,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
331,51,M,Warszawa,4,423.99,False,2020-02-02,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
332,51,K,Poznań,0,6635.86,True,2021-11-11,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
333,30,K,Kraków,4,4274.25,True,2023-01-13,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
334,24,K,Kraków,3,7886.81,True,2021-12-29,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
335,21,M,nan,3,7367.05,True,2020-03-14,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
336,40,K,Gdańsk,1,4185.97,False,2022-09-05,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
337,27,M,nan,3,5184.84,False,2020-11-03,
338,38,M,Warszawa,0,5439.22,True,2020-07-30,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
339,20,K,Gdańsk,4,6300.26,False,2020-10-31,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
340,41,M,Warszawa,2,2026.63,True,2023-07-13,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
341,34,M,nan,4,23176.28,True,2020-08-14,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
342,28,M,Kraków,4,5289.69,True,2023-03-18,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
343,36,K,nan,1,3253.86,True,2022-01-29,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
344,42,K,Warszawa,0,2534.38,True,2020-11-17,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
345,33,M,nan,0,3575.54,True,2022-11-22,nan
346,21,K,Warszawa,4,4092.76,True,2021-02-07,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
347,30,M,nan,3,5210.57,True,2021-05-19,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
348,21,K,Warszawa,4,3357.36,True,2021-11-08,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
349,43,K,nan,1,5506.4,True,2023-09-15,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
350,58,M,Poznań,0,7247.51,False,2023-01-24,nan
351,18,M,Warszawa,1,1898.53,True,2021-04-11,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
352,27,K,Gdańsk,3,2084.85,True,2023-06-07,nan
353,18,M,Warszawa,0,3915.27,True,2020-07-15,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
354,41,K,Poznań,4,7424.11,True,2020-09-01,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
355,42,M,Warszawa,0,6615.38,True,2022-10-26,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
356,22,K,nan,1,5899.33,True,2021-10-06,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
357,44,M,Katowice,3,2185.47,True,2023-02-23,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
358,49,K,Poznań,3,2311.87,True,2020-10-02,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
359,31,M,Kraków,4,3111.14,True,2020-01-06,
360,34,M,Warszawa,4,3394.87,False,2020-09-12,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
361,31,M,Wrocław,3,4588.63,True,2020-03-27,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
362,36,M,Wrocław,4,4748.79,False,2022-11-26,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
363,28,M,Kraków,0,3871.6,True,2021-07-28,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
364,39,M,Kraków,2,4086.37,True,2022-08-22,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
365,27,K,nan,0,8822.69,True,2022-06-30,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
366,35,M,nan,1,4875.96,True,2020-04-18,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
367,30,M,nan,2,4688.59,True,2021-11-12,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
368,26,K,Poznań,2,5962.56,True,2020-06-27,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
369,37,M,Wrocław,3,2881.65,False,2023-06-04,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
370,18,K,nan,2,4611.24,True,2022-12-08,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
371,44,M,Warszawa,0,2295.64,True,2020-11-10,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
372,51,M,Gdańsk,3,5606.36,True,2021-12-17,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
373,51,M,nan,0,5150.71,True,2020-08-28,
374,36,K,Kraków,3,9141.92,True,2022-03-26,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
375,34,M,nan,0,2390.53,True,2020-07-20,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
376,48,K,nan,3,6089.21,True,2020-10-26,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
377,29,M,nan,0,4578.18,True,2020-08-28,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
378,18,K,Warszawa,2,4776.1,False,2022-05-16,
379,31,M,Poznań,3,2414.71,True,2021-03-16,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
380,33,K,Gdańsk,0,7067.95,True,2021-09-24,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
381,53,M,Katowice,4,3815.38,False,2022-05-17,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
382,38,K,Wrocław,3,7584.18,True,2020-05-13,
383,44,K,Katowice,3,3452.36,True,2022-10-28,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
384,40,K,Kraków,0,3364.39,True,2022-06-16,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
385,34,M,Warszawa,4,4775.91,False,2021-08-26,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
386,35,K,nan,3,2790.22,True,2021-09-27,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
387,45,M,nan,3,4085.56,True,2021-01-22,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
388,22,M,nan,3,6582.2,False,2023-03-25,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
389,31,M,Warszawa,0,6455.32,True,2021-11-21,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
390,34,M,nan,2,1340.1,False,2021-08-23,
391,44,K,Kraków,0,3719.9,True,2020-08-05,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
392,34,M,Kraków,4,4415.24,False,2022-01-29,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
393,27,K,Poznań,2,3321.59,False,2023-11-09,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
394,20,K,Poznań,0,5565.61,True,2022-02-26,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
395,31,M,Warszawa,3,4764.04,True,2020-05-01,"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
396,41,K,Gdańsk,4,7124.25,True,2021-05-14,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
397,41,K,Kraków,4,2072.46,True,2020-02-06,Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.
398,33,M,Warszawa,3,1798.62,True,2022-08-19,"Lorem ipsum dolor sit amet, consectetur adipiscing elit."
399,31,M,nan,0,4593.35,True,2022-06-22,Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.
400,44,M,Warszawa,1,5083.28,False,2023-11-13,"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum."
